velocity_x_m,velocity_y_m,velocity_z_m
69.02168766748699,-20.43677507509401,-0.55822692349026
38.659455842676415,-20.86010840842734,-0.976419446481246
37.15155462288528,-21.706775075094008,-0.976419446481246
25.513602704421917,-22.13010840842734,-1.3946119694722319
20.01070747099964,-21.706775075094008,-1.8128044924632176
16.259770922826704,-21.706775075094008,-2.2309970154542036
13.96541441935224,-21.283441741760672,-2.64918953844519
14.248827396973073,-20.86010840842734,-2.64918953844519
16.919719844397584,-20.86010840842734,-2.2309970154542036
21.254230404279888,-20.43677507509401,-1.8128044924632176
10.82973368116177,-20.86010840842734,-3.485574584427162
12.306208916635054,-20.86010840842734,-3.0673820614361755
14.543981773135044,-20.43677507509401,-2.64918953844519
8.728092106842578,-20.87414478518835,-4.238845022132034
8.11957022535731,-20.458952477496045,-4.648995381219348
8.11957022535731,-20.458952477496045,-4.648995381219348
7.958069807781977,-20.87414478518835,-4.648995381219348
7.958069807781977,-20.87414478518835,-4.648995381219348
7.958069807781977,-20.87414478518835,-4.648995381219348
7.312900572331996,-20.87414478518835,-5.05914574030666
7.4613079782287866,-20.458952477496045,-5.05914574030666
6.901773791211437,-20.458952477496045,-5.469296099393974
6.901773791211437,-20.458952477496045,-5.469296099393974
9.281953712393431,-19.62856786211143,-4.238845022132034
41.007720254265756,-19.665576015656498,-0.9395734296328969
16.582206772107245,-20.043760169803736,2.3235607232649755
8.381587312310845,-19.25821752509046,4.694189993302272
6.126042969836609,-18.443500543958386,6.706248358636262
4.742314511181759,-19.21337555441912,8.475816109574673
3.2530685864558584,-21.706775075094008,11.151163720257347
2.6059628646578914,-22.119721708265278,13.39762041862243
2.364015810458539,-22.976775075094007,14.496703904185235
2.0064052675268575,-25.595310576595885,15.63975072917055
1.8405213829107492,-26.458910576595883,16.492863476072163
1.7656278347255738,-25.595310576595885,17.772532596424576
1.7600070865241395,-25.67705160877131,18.135237343290385
1.5466891311537032,-27.880112833261112,19.00576055441448
1.7844528870688674,-24.731710576595887,18.199088969875383
1.7348384678045452,-24.299910576595884,19.052201716776995
2.0639093989881974,-19.550110576595884,19.905314463678607
2.29389383570869,-16.527510576595887,21.184983584031023
2.899435288925812,-14.221133241424372,19.87628376553857
3.691113682752875,-10.482310576595884,20.75842721058022
4.419293126870139,-8.755110576595884,20.75842721058022
5.5053916202330555,-7.027910576595884,20.75842721058022
6.745840449343293,-5.620108408427338,20.769591749050022
7.295361851037529,-5.1967750750940045,20.769591749050022
8.710764312391996,-4.266452477496043,20.780326882194068
6.883976912890009,-5.096837092880658,22.010777959456004
5.706869578814768,-5.927221708265273,22.831078677630632
4.831991796411467,-6.757606323649888,23.651379395805257
4.749626161699395,-6.757606323649888,24.06152975489257
5.60615740893264,-5.927221708265273,23.241229036717947
5.49834668953009,-6.043441741760671,23.696939409986925
5.60615740893264,-5.927221708265273,23.241229036717947
6.636641634286901,-5.096837092880658,22.831078677630632
6.62808455538688,-5.1967750750940045,22.86055436400495
6.128825657775637,-5.620108408427338,22.86055436400495
5.706869578814768,-5.927221708265273,22.831078677630632
5.811266442930313,-5.927221708265273,22.42092831854332
4.4578178236588135,-7.587990939034504,22.831078677630632
4.091604655837523,-8.41837555441912,22.42092831854332
3.174503786432128,-9.618710576595884,26.30366006544069
2.7337430878350295,-12.155106323649889,23.241229036717947
2.363418676625983,-13.815875554419122,23.651379395805257
1.9808201428312855,-16.20344174176067,24.533324455968895
1.7033073610676979,-19.50848018019988,24.664161426721083
1.683691125798926,-18.743441741760673,24.951516978959884
1.4740191331176662,-22.152153649587635,25.09942303228313
1.5768485468284728,-20.01344174176067,24.951516978959884
1.544185245058115,-20.43677507509401,24.951516978959884
1.4298744886300698,-21.706775075094008,25.369709501950865
1.3538790884168912,-22.553441741760672,25.78790202494185
1.2593276034206793,-24.246775075094003,25.78790202494185
1.2346349053143917,-24.731710576595887,26.30366006544069
1.1739402977732163,-25.595310576595885,26.730216438891496
1.1739402977732163,-25.595310576595885,26.730216438891496
1.1739402977732163,-25.595310576595885,26.730216438891496
1.1925243802597882,-26.027110576595884,25.877103691989884
1.2290416753593045,-25.67705160877131,25.96994624340722
1.2549865410312475,-24.731710576595887,25.877103691989884
1.421898521064238,-22.572710576595885,25.023990945088276
1.5272464844809575,-22.553441741760672,22.86055436400495
1.2989797617212027,-26.04034508510654,26.38257980526206
1.429828700471644,-25.004902800647706,24.418100765634176
1.7010968012326106,-25.94359845282162,19.78161844551672
1.8838052551416389,-25.85096869850626,17.545599442629957
2.1337915218791443,-26.211990183954047,14.95841834251889
2.3336419669630297,-28.147777209144564,13.007765682515004
2.6045566136183633,-27.11157351728738,11.84811145277343
2.8266966461239145,-28.147777209144564,10.738848802457527
2.6263708848907763,-29.06650061339988,11.192632178469022
2.254975839790998,-28.147777209144564,13.4615490585265
1.6928822087221203,-27.351641931082487,18.854321981493232
1.820141944810245,-24.246775075094003,17.84224408811312
1.5644449613102256,-24.731710576595887,20.75842721058022
1.443310846356892,-23.436310576595886,23.744321824735856
1.3527233710982716,-22.572710576595885,26.30366006544069
1.3685021202812033,-21.277310576595887,27.583329185793108
1.3078282469058309,-21.277310576595887,28.862998306145528
1.2702821175956516,-21.277310576595887,29.71611105304714
1.210270500223221,-21.709110576595883,30.569223799948748
1.1697427514768366,-22.152153649587635,31.62834711571383
1.153863562314809,-22.152153649587635,32.06360872127588
1.2106501824141107,-20.83031691489376,32.49887032683792
1.3102283051757597,-19.50848018019988,32.06360872127588
1.3589522042594318,-19.067867935301923,31.62834711571383
1.4721336678747832,-18.627255690403967,29.88730069346564
1.5230553147597583,-17.746031200608048,30.322562299027688
1.4861558823080876,-18.186643445506007,30.322562299027688
1.561833735730528,-17.30541895571009,30.322562299027688
1.5579126738578968,-16.86480671081213,31.19308551015178
1.3282593478248492,-19.50848018019988,31.62834711571383
1.3548579835128025,-19.949092425097838,30.322562299027688
1.477352469487203,-19.11831057659589,28.436441932694716
1.642510262610943,-19.21337555441912,24.471680113979886
1.9333196585847598,-18.85085903452442,20.790656915974186
2.12394290292461,-21.277310576595887,17.772532596424576
2.8145461253424124,-17.30232460795915,15.271169885252
2.817030732964777,-17.746031200608048,16.3941909210422
3.840418510475635,-16.527510576595887,12.653856115014909
4.649205809096816,-15.780108408427337,10.732971197266359
5.770374828079932,-15.061452477496044,8.885966468661985
7.980520462822447,-15.061452477496044,6.4250643141381065
9.681046572387448,-15.356775075094006,5.296468398383543
3.486523285284511,-20.253307473404416,12.925212493934652
11.496502011855846,-15.356775075094006,4.460083352401571
12.532974694724995,-14.086775075094005,4.460083352401571
12.921282857073598,-13.663441741760671,4.460083352401571
3.1888205649116506,-18.647512591185578,16.079724835614908
16.842583918532405,-10.482310576595884,4.549285019449602
30.750589667801467,-9.186910576595885,2.84305952564638
14.002944824605567,-7.6119495679549845,7.688958809801267
4.920239389002339,-7.705388220744856,26.481229480038778
55.84240822457726,1.1762894234041164,12.227299741564105
127.30917847976782,-1.3867750750940038,4.460083352401571
122.40108480931713,-1.7752986313421963,3.554011800526915
57.81698654712012,2.791816753273189,4.7844628777888545
37.53131318664798,3.9612164371736953,5.09660166636907
33.41854591535746,5.282970599427036,4.374312518701541
13.789289513847162,6.943739830196266,8.065665750487359
7.174187747618182,8.034801342834074,13.144835127705026
10.310638160115056,5.590650399437846,13.144835127705026
30.43040056579681,3.1464994560416195,7.913483377836654
43.79157754199018,3.1464994560416195,5.4990133394358685
82.29417095193449,1.9614321378885733,4.7844628777888545
1897.3161236301298,-0.11452940057296525,3.554011800526915
533.3043993624935,-0.529721708265273,2.7337110823522885
1860.8292750987814,-0.11677507509400376,3.6236983064195996
2103.5943617918088,-0.11677507509400376,3.205505783428613
817.0192722445015,0.3006629071193425,3.143861441439602
299.511289614604,1.1097070032114305,2.2797199549014855
175.55605464703277,1.1097070032114305,3.8893666471686767
91.74131947158386,1.924423984343506,4.291778320235475
93.18985826291984,2.331782474909544,3.4869549741018786
77.14283574007757,2.2886013179667746,4.212300943934817
51.547788436461175,2.331782474909544,6.303836685569464
23.26268752553971,2.6395358394582877,11.891284080423377
6.6777952259684525,5.565319199511571,17.714377014329365
4.341314643731559,6.316476112034467,22.882464593434634
3.2755328916987367,7.215761094926243,26.13974983658092
3.9890647271636674,5.641788612034466,27.881172094811262
6.726625926292033,3.386201147906546,28.43656766766743
5.086858492988582,4.082652760809771,31.188544270575854
4.771117474154288,4.082652760809771,33.25252672275717
6.441637137761316,3.0877782159050136,33.09837736829285
8.39802278517151,2.4195745195034304,32.93908970201306
32.557549225328344,0.63092324017298,33.13589090590243
10.236173527548129,-1.9638884280999,34.442641392988335
4.657098344291546,-4.270974189996389,35.42107051694498
3.6918968789536692,-5.503848729103468,35.29188182358542
3.487854231080638,-5.889384443389183,34.91102791871863
3.7733371486812977,-5.503848729103468,34.53017401385184
5.086991899685062,-4.270974189996389,32.427692457641086
5.631061902363205,-4.19733670396197,29.29454723065103
5.65431360571011,-5.314060841893004,23.043290033527153
7.694394176205814,-5.028518049645513,18.209146675947558
7.639689346434153,-6.543605768943758,14.093251844404698
19.277121129204907,-6.660455871960612,5.585277243975737
59.44582544831009,-7.306954237588781,-1.7120931317708163
18.966615361196965,-7.444821298675364,-5.366101833367673
16.79886041197563,-5.512029400572965,-8.340348613005165
24.12354856753381,-2.9638779024489477,-10.597453583236046
97.038198532773,-0.5197269590527206,-15.023981986970819
68.15570579023884,0.7023485126453927,-15.828805333104418
36.451181910735286,1.461899475821924,-13.702098326624961
33.47160759991564,1.8544449303673785,-11.76320572003039
40.557329059580056,1.4357941280393896,-12.31485628476343
38.87692226396856,1.4106047573720317,-12.847150689330396
22.6542436454938,2.1681486170211546,-14.343839718982347
23.261028990108294,2.1681486170211546,-13.969667461569358
15.957360891157862,3.2474908822449287,-13.361090114429539
9.890042593071314,5.388041884240778,-12.773142507870727
7.049926543611984,9.104663461806654,-10.256532720149691
6.146408073884272,12.091846309196868,-8.715116471596291
5.115234208237123,14.52942695435816,-8.715116471596291
5.181397345527541,16.270555986616223,-7.683125245505631
5.121522892667239,19.014827396232885,-6.76016900333981
5.642047745512442,20.43056510115092,-5.711259888296844
6.111598772905726,21.492368379839444,-5.011987144934868
4.7415793521957115,22.908106084757474,-6.060896259977833
5.278432061652355,23.262040510986985,-5.361623516615857
5.5620287778196005,23.615974937216492,-5.011987144934868
5.048013854815488,24.323843789675507,-5.361623516615857
4.594439052699468,25.089074519503434,-5.806447553101791
4.965259529326708,24.7292411861701,-5.450983908559454
5.272116198505863,23.289907852836766,-5.450983908559454
6.939770194778528,18.92753340966451,-5.181885014254694
13.807563331715595,11.05557451950343,-4.38459297493244
946.145406429805,-0.45909214716323665,-1.5408838185937352
2.3414854388835837,-20.79798997510201,17.545599442629957
18.78243429154555,-17.695777366612223,1.8588485786119804
24.443545344186724,-21.017315828150686,1.2026080040722795
15.10266694980658,-22.007356497421124,1.8306842062087683
8.912321179961355,-24.381805137965536,2.8876345879281184
9.42314151047746,-26.06852388796554,2.5543874211696767
7.677754657602669,-28.30234723919023,2.980784090764509
5.105369334642438,-29.120254570980237,4.428194890451815
5.172680934996874,-31.205178454742278,4.216814739746109
4.739085672084483,-31.370957393617143,4.657239453751047
4.148552798113365,-30.949205871960615,5.585277243975737
5.974755551099847,-29.54919143326899,4.135713654045094
15.005462097839992,-26.89788016351471,1.8425433136525635
79.68419367147771,-17.702139422773968,-0.52721431662969
51.05059772349015,-5.028518049645513,-2.744499739179736
43.047905706315404,3.858907852836764,-4.029129330390102
16.412537053193002,8.003194862034468,-4.777050247516046
12.90751258673285,9.512839877363971,-4.542486590466212
11.909888373426897,10.309676850255771,-4.139987778652749
13.753804357490385,11.098787024944896,-3.023857224091338
25.748894966497744,11.543488937314041,-1.4527813597925232
18.98292222665606,10.62580273909299,-2.0110315401851064
75.111255315328,10.736612462453,-0.488209723240623
40.878598712210774,10.62580273909299,-0.9338689809659
23.923810678462505,10.7302659909805,-1.7003965775352712
13.421541582379637,11.373547845424168,-3.1695852830836917
13.14659210108662,12.635814673564466,-3.3116131482658373
13.80810486159449,13.194530325695474,-3.3910760177056276
24.907329533589024,14.170414765596712,-1.9284889455621086
41.422252463913125,13.630808566731018,-1.2931856444197058
23.748653427406033,12.515744739060489,-2.5492201219000883
43.99093557509214,12.834889423404118,-1.4225042088616764
64.66996118061725,12.470093149379288,-1.0374456618863237
61.97537946475819,13.012271112395782,-1.082551995011816
106.04727616604912,13.301432692671241,-0.632657179955628
50.75389121864565,13.92010398070246,1.3219000370269274
87.54986056054244,12.915917934190835,0.8259042539445951
57.93189689683445,12.195344551671568,1.3533738474323302
91.09092662920806,12.413824910935018,0.8259042539445951
93.20932027174777,12.131692526595588,0.8071337027185815
277.6382517691144,10.196184155874041,0.30839270102341976
132.76993018630182,8.516889423404116,0.7102776583923518
105.65956050161135,6.686564280929738,1.0526241035584791
110.33465003112845,4.656177477461116,1.3249071231304774
159.05611195033507,3.22991494108009,1.2026080040722795
157.72775592166525,1.7910792923218233,2.0601880620625943
179.29808820622677,1.0865469077054841,2.7856274635127005
880.7996831299748,0.20044193807956168,2.9162083458010275
538.3861939096205,-0.3279229622594547,2.7079077496723825
323.37959878727105,-0.5459503203310466,2.5273805663608906
384.591993409981,-0.5065518436061257,2.1251178587622666
257.1146153610997,-0.6866556197067397,2.2083907861405834
331.7936732652514,-0.4864903844534079,2.463287818267529
114.1727098663284,0.8835656172550089,4.374580223657169
78.95794203499538,1.6261114627658662,4.115467442929491
29.460030622066295,3.835219260154634,5.385320651632149
20.086992773448657,5.022109680850947,6.747233904284787
17.210333941409747,6.564990384912833,6.462384781958579
13.015702410723211,8.18931675327319,7.2453650323127325
11.362915621632151,9.380489423404118,7.535179633605242
10.539055563852333,9.571927983065425,8.124220415363313
10.211105981067648,10.438605769578848,8.016148546388555
11.280160527841131,11.38232158156013,6.950567236947583
12.913061085273464,9.942988248226797,6.950567236947583
10.858314272686183,10.405452817911764,8.265841000179577
48.82157525322244,7.229328188689628,-2.994232836530642
76.04584963919658,7.4247154370325905,-1.9223029849482112
105.6801111071359,7.630957532505718,-1.3832608825150983
179.71504924888072,7.848984890577309,-0.8134163742286645
69.00590110010981,7.444837387358995,2.2991035371970043
63.44200887431445,6.361953671824419,3.015070876886013
55.90277239882015,5.05346882333957,4.307665947949061
49.39470230069927,4.399226399097146,5.600261019012108
13.745724691584616,5.788361779255145,12.618147342887594
17.321663139373932,3.432901976950162,18.759678974884057
301.402646927984,-0.17516261264100563,22.37234464076433
9.512762775411327,-5.255162612641006,23.626922209737288
6.403103705404085,-8.245138220744856,19.01649294464968
5.0743727133068175,-10.404138220744857,19.01649294464968
3.764269427505499,-13.642638220744857,19.549688411463187
2.724916058590772,-17.420888220744857,21.14927481190371
2.2461533501078286,-20.119638220744857,22.21566574553072
2.2461533501078286,-20.119638220744857,22.21566574553072
1.939216909550153,-21.738888220744855,23.815252145971243
1.6668267513963126,-22.296295611020366,27.70710250959209
1.5285481739801319,-21.738888220744855,30.213597747733328
1.4544170523750188,-20.65938822074486,33.412770548614375
1.520503427584551,-18.57574460560474,34.67858772279844
1.520503427584551,-18.57574460560474,34.67858772279844
1.4785883913092555,-19.102329971458396,34.67858772279844
1.5648642115446687,-18.049159239751077,34.67858772279844
1.7149670269715245,-16.469403142190103,34.67858772279844
1.832126202479372,-15.416232410482786,34.67858772279844
1.8416695949718425,-14.889647044629129,35.71896912145894
1.758536734185388,-14.535131638804625,37.407543508155186
1.8424593164998406,-15.563226876899863,33.345101856242756
3.0979409021968314,-13.309890947068151,23.75458303686317
5.9267965854096,-11.483638220744856,14.750929210141624
12.890390688732108,-9.324638220744855,8.35258360837954
137.1458893563173,-8.245138220744856,0.8878470729904399
30.699410523749332,-5.411110459263274,-5.896286824961124
36.96527964579975,-2.778183629994981,-9.537621720272881
70.05057507055722,-1.2598853546101076,-11.667331962789973
210.2958502772198,0.40088387615912335,-12.214199108239725
215.68805156637933,0.3908617792551453,-11.908844130533728
592.7647813365439,-0.14888822074485478,-11.375648663720222
225.79770726520616,0.3908617792551453,-11.375648663720222
592.7647813365439,-0.14888822074485478,-11.375648663720222
124.95574407705945,-0.7062956110203641,-11.667331962789973
75.37992543658865,-1.228388220744855,-10.842453196906716
73.64291225366271,-1.1984275324340048,-11.098193818263633
51.05987536241679,-1.8134750981998515,-11.12046481734022
38.24088741391775,-2.307888220744855,-11.375648663720222
28.336258801242685,-2.8476382207448547,-12.442039597347238
44.49546270331195,-1.8134750981998515,-12.761066253689474
480.221015270869,-0.14888822074485478,-14.041625997787758
21.5083714349073,3.0896117792551454,-15.108016931414772
7.913349606441779,8.704730030005278,-14.948534835488477
6.29534502526206,9.859865150492826,-15.77991011223589
5.2145316431605195,11.16724931357633,-16.41980837968457
4.670433863998246,11.409638864423393,-17.525939720101693
3.9047451441206342,12.915917934190835,-18.51793128626636
3.7334539813941783,12.821654914893463,-18.642815170100754
3.4312359421313348,13.950966764569692,-18.23753657944639
2.9321211048725093,15.16884314937929,-18.810627889003225
2.678259900101925,15.857489423404116,-18.911315520344708
2.4402645518028914,17.404046625852942,-17.840863698438405
2.2608837505466792,18.784901270896533,-16.88510314316492
2.7154674322078147,17.628294128039393,-14.980833618830966
4.238807468677069,13.737820210758603,-13.01192362163683
9.947935408912535,8.871759816045955,-9.479707219766853
353.8956118600116,0.3257181493792877,-7.258059441377239
52.95064489028353,-2.8828835921232807,-5.597352733956306
73.18082553352113,-4.82294627890857,-2.473496691047052
163.03653579200414,-3.1510588099952144,1.8178958201092592
22.470716087028613,3.5408407602489227,12.310387651597656
1.5520631294529248,25.452014724068935,31.768548183014705
0.6745822959803699,47.579226399097145,37.915137795588294
0.40101530806649927,62.054837387358994,47.46389602022349
0.40724491528765033,87.79171042962332,43.201255200737386
0.34484384525038764,112.19976963209193,43.24672335537545
0.31128589466645173,117.07802048566114,47.90890506724486
0.28665507283959024,122.39974868955481,52.02547517689601
0.297492839441844,124.92422355851029,54.028849893704574
0.31718726576408474,119.52672355851031,52.962458960077555
0.3009640263702177,91.11324889116177,56.32606669153141
0.22034403376009673,108.62975961609591,72.9459095958791
0.37176920145725173,155.0509647446804,46.44508411789109
0.30803072443200347,113.90587397036451,40.87715906756115
1.3059437308109563,166.39191506501146,10.267145201522201
0.28037008079913606,153.80338505319116,42.33101214392316
0.43265665379382173,99.66763972406895,29.102570848947167
0.611255888859543,67.45661893848273,21.172563141551958
0.6593459420707128,61.196489423404124,19.905314463678607
0.5655499756165565,54.88102775792842,24.412361973575365
0.5530610999671988,42.73571727693881,27.404576441576765
0.6938374740553682,31.31340107833645,28.005734395235475
0.799648017961996,26.55710111203447,29.54740792860347
0.7759235191782772,28.327574519503436,30.450844190216692
0.8371672184734237,29.72517220309465,29.34131753977452
0.829782174636299,29.21744285226804,31.25336041571093
0.9075876810404356,24.7970090609655,34.3152887320754
1.2595686370417598,17.86759314937929,37.17489612641502
2.053347426542157,8.597011218338235,54.165115322293985
58.642061444362504,0.5043377796840584,43.801246471519846
7.537098741423887,3.9865958442001874,43.11325232079273
7.418712159641929,3.9865958442001874,43.801246471519846
4.833204995889135,4.829601824877073,44.11311687308462
2.9621994382955164,7.5975505428257915,45.75371830943387
3.3638902937505137,6.173767589517216,47.163164506724456
9.968683147499272,1.9143921707191862,50.10267367038155
7.526043128984111,2.615242850518098,52.31612405483088
16.365105427813912,-1.228388220744855,49.94183001983309
4.5164531214856805,-4.357939727555956,49.764118003375714
2.866641297891287,-7.165638220744857,48.87543908620607
1.7632634849044275,-11.778090482815237,49.581788327582125
1.678855659334544,-11.483638220744856,52.074611887087116
1.3820052635165807,-14.546039200763957,51.222389763931375
1.0541475170932633,-20.61040865341564,48.64153868646163
0.8841341644525406,-24.019356021836693,49.76405545870058
0.7442595598420669,-26.72501355973832,51.769256909381134
0.7200474834337369,-29.492962277687035,48.48805403668263
0.8071742250425675,-28.56461917973143,45.83524675586422
0.9419310100300503,-26.419068346751196,43.61547201858374
0.9734989678670161,-24.587513916573535,44.151471597505775
0.8206881356254853,-26.171423816148575,47.941186891232874
0.7723274753315864,-26.596638220744858,48.87543908620607
0.8277565480672738,-25.94793972755596,45.602592408733706
0.914959622117656,-24.894768995848644,43.00163891208245
0.8820598830430212,-27.136388220744863,41.94389801763049
0.8435841358270382,-27.001110459263277,43.00163891208245
0.8655103279485796,-24.816084019757007,44.516816399001954
0.9897134302425679,-21.217750686423674,45.53242681198006
0.9887289387674351,-22.23059369371615,42.48955003286049
0.9657352425170295,-22.75989354356653,43.50120598602384
1.0114225708336437,-21.731798305471294,43.50120598602384
1.1856245219028014,-17.71175648441382,44.47353316518982
1.206668518931644,-17.79989838249532,42.49332474450186
1.3997002660782238,-15.703384391390562,42.48955003286049
1.4157251665491457,-15.346489291586233,42.008601592853225
1.2408751683552146,-17.309216564313505,42.49332474450186
1.3068933556184776,-16.818534746131686,41.52387844120457
1.4313844735859076,-15.00545619621765,41.54902863906849
1.399575929728443,-15.346489291586233,42.49332474450186
1.5479362103777408,-13.566122862884317,42.49693169118139
1.6227856692563893,-13.08634508510654,42.02298016512494
1.6001809804842728,-13.27120714847379,41.10943711805701
1.8314179684486862,-11.863163670212918,40.18214065403352
1.9094719850721869,-11.647011751773205,40.12717406089914
2.105782661204746,-10.68745619621765,39.65322253484268
2.6955443217234887,-8.768345085106539,37.757416430616885
3.2659136362292087,-7.329011751773205,37.283464904560425
3.539431660338972,-6.514216564313505,39.58498583461
4.362004332147132,-5.159430903018469,41.49755846669583
3.566093008527033,-6.163616949530097,42.48955003286049
3.7920651880432255,-5.7963221149951005,43.50120598602384
3.836854165209946,-5.7963221149951005,42.99340077953479
3.8827138147065137,-5.7963221149951005,42.48559557304573
2.8663000335550097,-8.044037288531566,42.481448212752206
3.3833850552319156,-7.165638220744857,41.41070255081698
3.0976147225336157,-9.700162612641007,39.30914182189926
3.148811655367205,-7.902962277687033,41.378781145835866
3.148811655367205,-7.902962277687033,41.378781145835866
3.6589982293032604,-6.625888220744856,41.41070255081698
3.6589982293032604,-6.625888220744856,41.41070255081698
3.8839095627197464,-6.242193046917801,42.47251543673537
8.507523602791403,-2.778183629994981,41.4410668140917
4.371153316781507,-5.546388220744856,41.41070255081698
3.3085691092454383,6.075950682909865,64.44107099333301
3.786403692968362,-6.242193046917801,43.56624972763486
4.208586694462647,-5.546388220744856,43.0102889512575
3.7394639180018507,-6.242193046917801,44.11311687308462
3.7394639180018507,-6.242193046917801,44.11311687308462
6.809994882744027,-3.3047689958486393,43.521829611412706
5.166691382453591,-4.254179257852243,43.50120598602384
4.6641326480414715,-4.768226876899862,42.99340077953479
4.161092220372286,-5.282274495947481,43.50120598602384
3.8375552927448715,-5.661523926274284,42.98554581594283
2.4446668252875106,-9.097208020238885,44.04202031074295
3.1016026103345276,-7.004898382495322,42.008601592853225
2.6571672843714897,-7.902962277687033,49.03492118213238
2.7668100949832843,-7.852512591185577,44.0090111925129
2.6586441801550853,-8.171989042553355,42.98554581594283
2.800373950872224,-7.669896019297539,43.48154159902516
2.5986737324869624,-8.171989042553355,43.97753738210749
2.171774866390744,-9.458307473404414,44.43221735109643
2.374648085244277,-8.28856730732876,45.34064084752009
2.3188360333337057,-8.577728887604222,43.891326510127485
2.6892122952505133,-7.808789529550983,42.49693169118139
2.865255715930772,-7.329011751773205,42.49693169118139
3.6056863818856875,-5.889678418439872,42.02298016512494
3.29718498092378,-6.514216564313505,42.49332474450186
3.100541366769325,-6.849233973995428,42.02298016512494
2.833180714300971,-7.495580200677142,42.97804789615051
2.341700425648591,-8.967625655222596,43.46277104779915
1.969370694756543,-10.207678418439873,44.39273779540719
1.8416384707833728,-10.68745619621765,45.34064084752009
2.1507442238435717,-9.248122862884316,44.86668932146364
1.8225867381704368,-10.68745619621765,45.81459237357654
2.002365838995452,-9.727900640662094,45.81459237357654
1.4725914877744368,-13.507036400709389,48.07145284442533
1.442123597666526,-13.507036400709389,49.08706325740344
1.442123597666526,-13.507036400709389,49.08706325740344
1.3750271369518612,-14.021084019757007,49.594868463892496
1.4077658783078584,-13.695012298367306,48.441499429848484
1.3863692661199691,-14.197105321623122,47.44950786368381
1.3676053800429124,-14.699198344878935,46.45751629751915
1.863088665685335,-10.45512019195205,44.81862297415097
1.7830448032654214,-10.924468018039004,44.81862297415097
1.7830448032654214,-10.924468018039004,44.81862297415097
1.3388936861461604,-14.855807473404415,45.88638680604236
1.658135286100881,-11.393815844125964,46.2095676701862
1.3895599162812995,-13.874443837040776,47.340556260988286
2.8882059994139495,-5.838303390257743,62.67299833944865
3.1435264903403093,-5.412581860264708,63.79043562774347
1.7415828831406397,-11.184547182088236,47.94550364676615
1.5559627126471625,-12.783305581214494,49.24392730404546
1.6719665346985635,-12.023388220744856,49.94183001983309
